PID,trial,response,rt,accuracy,display,filename,shape_type,colour_type,target_color,distractor_color,quadrant,num_distractors,answer,distractor_bin,bin_group
19,32.0,1,3089.5999998092884,1,Task,image_60.jpg,2.0,2Among5ConjRed,blue,green,Quadrant 1,23.0,1.0,17–32,4
19,33.0,1,1160.1999998092651,1,Task,image_23.jpg,2.0,2Among5Colour,red,green,Quadrant 1,75.0,1.0,65–99,6
19,34.0,2,1010.4999997138513,1,Task,image_11.jpg,2.0,2Among5Colour,blue,green,Quadrant 2,14.0,2.0,9–16,3
19,35.0,3,1380.5,1,Task,image_6.jpg,2.0,2Among5Colour,red,blue,Quadrant 3,7.0,3.0,5–8,2
19,36.0,1,1763.5999999999767,1,Task,image_129.jpg,5.0,2Among5ConjRed,red,blue,Quadrant 1,9.0,1.0,9–16,3
19,37.0,3,2337.7999996185536,1,Task,image_67.jpg,2.0,2Among5ConjRed,red,green,Quadrant 3,47.0,3.0,33–64,5
19,38.0,3,2023.3999998092183,1,Task,image_61.jpg,2.0,2Among5ConjRed,red,blue,Quadrant 3,20.0,3.0,17–32,4
19,39.0,1,1032.8999996185305,1,Task,image_9.jpg,2.0,2Among5Colour,green,blue,Quadrant 1,9.0,1.0,9–16,3
19,40.0,4,1049.8999999046791,1,Task,image_14.jpg,2.0,2Among5Colour,red,green,Quadrant 4,25.0,4.0,17–32,4
19,41.0,3,1722.499999904656,0,Task,image_27.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 1,3.0,1.0,1–4,1
19,42.0,1,3892.5999999999767,0,Task,image_141.jpg,5.0,2Among5ConjRed,blue,red,Quadrant 3,82.0,3.0,65–99,6
19,43.0,2,1543.299999809242,1,Task,image_63.jpg,2.0,2Among5ConjRed,green,blue,Quadrant 2,26.0,2.0,17–32,4
19,44.0,2,1978.599999618484,1,Task,image_25.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 2,4.0,2.0,1–4,1
19,45.0,3,1962.1999999999528,1,Task,image_72.jpg,5.0,2Among5Colour,red,blue,Quadrant 3,1.0,3.0,1–4,1
19,46.0,2,1215.5999996184837,1,Task,image_77.jpg,5.0,2Among5Colour,red,green,Quadrant 2,5.0,2.0,5–8,2
19,47.0,2,1463.4000000000233,1,Task,image_131.jpg,5.0,2Among5ConjRed,blue,red,Quadrant 2,14.0,2.0,9–16,3
19,48.0,3,1264.999999904656,1,Task,image_10.jpg,2.0,2Among5Colour,red,green,Quadrant 3,16.0,3.0,9–16,3
19,49.0,3,3657.999999713851,0,Task,image_143.jpg,5.0,2Among5ConjRed,green,blue,Quadrant 1,75.0,1.0,65–99,6
19,50.0,1,1597.0999998092884,1,Task,image_57.jpg,2.0,2Among5ConjRed,red,blue,Quadrant 1,9.0,1.0,9–16,3
19,51.0,3,3889.7999996185536,1,Task,image_117.jpg,5.0,2Among5NoColour,green,green,Quadrant 3,82.0,3.0,65–99,6
19,52.0,2,1199.5999997139445,1,Task,image_83.jpg,5.0,2Among5Colour,blue,green,Quadrant 2,14.0,2.0,9–16,3
19,53.0,1,1968.300000000163,1,Task,image_105.jpg,5.0,2Among5NoColour,green,green,Quadrant 1,9.0,1.0,9–16,3
19,54.0,4,2504.8999997138744,1,Task,image_104.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,15.0,4.0,9–16,3
19,55.0,3,2305.799999904586,1,Task,image_102.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 3,7.0,3.0,5–8,2
19,56.0,4,1438.3000000000466,1,Task,image_17.jpg,2.0,2Among5Colour,blue,red,Quadrant 4,45.0,4.0,33–64,5
19,57.0,2,1166.0999998092884,1,Task,image_16.jpg,2.0,2Among5Colour,green,blue,Quadrant 2,34.0,2.0,33–64,5
19,58.0,1,1301.2000000001865,1,Task,image_95.jpg,5.0,2Among5Colour,red,green,Quadrant 1,75.0,1.0,65–99,6
19,59.0,2,3424.499999713851,1,Task,image_40.jpg,2.0,2Among5NoColour,red,red,Quadrant 2,34.0,2.0,33–64,5
19,60.0,3,1109.3999997138744,1,Task,image_120.jpg,5.0,2Among5ConjRed,blue,green,Quadrant 3,1.0,3.0,1–4,1
19,61.0,2,1714.2999996185536,1,Task,image_125.jpg,5.0,2Among5ConjRed,green,red,Quadrant 2,5.0,2.0,5–8,2
19,62.0,3,3260.0,1,Task,image_139.jpg,5.0,2Among5ConjRed,red,green,Quadrant 3,47.0,3.0,33–64,5
19,63.0,3,1945.8999996185305,1,Task,image_133.jpg,5.0,2Among5ConjRed,red,blue,Quadrant 3,20.0,3.0,17–32,4
19,64.0,3,3890.699999809265,0,Task,image_46.jpg,2.0,2Among5NoColour,red,red,Quadrant 2,65.0,2.0,65–99,6
19,65.0,4,2427.199999999953,1,Task,image_38.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,25.0,4.0,17–32,4
19,66.0,3,3624.6999999999534,0,Task,image_118.jpg,5.0,2Among5NoColour,red,red,Quadrant 2,65.0,2.0,65–99,6
19,67.0,2,2367.199999618577,1,Task,image_107.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 2,14.0,2.0,9–16,3
19,68.0,4,3803.5,0,Task,image_47.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 1,75.0,1.0,65–99,6
19,69.0,2,3490.499999713851,0,Task,image_69.jpg,2.0,2Among5ConjRed,blue,red,Quadrant 3,82.0,3.0,65–99,6
19,70.0,3,1598.0,1,Task,image_54.jpg,2.0,2Among5ConjRed,green,red,Quadrant 3,7.0,3.0,5–8,2
19,71.0,1,1552.8999996185305,1,Task,image_99.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 1,3.0,1.0,1–4,1
19,72.0,2,1704.4000000000233,1,Task,image_53.jpg,2.0,2Among5ConjRed,green,red,Quadrant 2,5.0,2.0,5–8,2
19,73.0,3,2582.0999999999767,1,Task,image_109.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 3,20.0,3.0,17–32,4
19,74.0,3,1964.2999996185536,1,Task,image_24.jpg,2.0,2Among5NoColour,green,green,Quadrant 3,1.0,3.0,1–4,1
19,75.0,1,987.4000000000232,1,Task,image_79.jpg,5.0,2Among5Colour,green,red,Quadrant 1,8.0,1.0,5–8,2
19,76.0,2,1349.5999999999767,1,Task,image_5.jpg,2.0,2Among5Colour,red,green,Quadrant 2,5.0,2.0,5–8,2
19,77.0,2,3502.8000000000466,0,Task,image_65.jpg,2.0,2Among5ConjRed,blue,red,Quadrant 4,45.0,4.0,33–64,5
19,78.0,3,3595.5999998092884,0,Task,image_142.jpg,5.0,2Among5ConjRed,blue,green,Quadrant 2,65.0,2.0,65–99,6
19,79.0,4,1000.2999997138976,1,Task,image_4.jpg,2.0,2Among5Colour,blue,green,Quadrant 4,6.0,4.0,5–8,2
19,80.0,4,972.9999997138513,1,Task,image_74.jpg,5.0,2Among5Colour,green,red,Quadrant 4,2.0,4.0,1–4,1
19,81.0,2,2789.2999997138977,1,Task,image_70.jpg,2.0,2Among5ConjRed,blue,green,Quadrant 2,65.0,2.0,65–99,6
19,82.0,2,1662.8999999046791,1,Task,image_59.jpg,2.0,2Among5ConjRed,blue,red,Quadrant 2,14.0,2.0,9–16,3
19,83.0,1,1358.8999997138744,1,Task,image_55.jpg,2.0,2Among5ConjRed,blue,green,Quadrant 1,8.0,1.0,5–8,2
19,84.0,3,1065.0999996184837,1,Task,image_48.jpg,2.0,2Among5ConjRed,blue,green,Quadrant 3,1.0,3.0,1–4,1
19,85.0,4,3450.0999998092884,1,Task,image_134.jpg,5.0,2Among5ConjRed,green,red,Quadrant 4,25.0,4.0,17–32,4
19,86.0,3,1813.6999996185768,1,Task,image_37.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 3,20.0,3.0,17–32,4
19,87.0,4,1282.7999996185536,1,Task,image_20.jpg,2.0,2Among5Colour,blue,red,Quadrant 4,93.0,4.0,65–99,6
19,88.0,4,1195.0999999999767,1,Task,image_26.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,2.0,4.0,1–4,1
19,89.0,3,1079.7999997138977,1,Task,image_58.jpg,2.0,2Among5ConjRed,red,green,Quadrant 3,16.0,3.0,9–16,3
19,90.0,4,1539.6999999999534,1,Task,image_110.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,25.0,4.0,17–32,4
19,91.0,1,1166.999999904656,1,Task,image_7.jpg,2.0,2Among5Colour,green,red,Quadrant 1,8.0,1.0,5–8,2
19,92.0,1,987.1999999046092,1,Task,image_90.jpg,5.0,2Among5Colour,red,blue,Quadrant 1,59.0,1.0,33–64,5
19,93.0,3,3538.900000000024,0,Task,image_132.jpg,5.0,2Among5ConjRed,blue,green,Quadrant 1,23.0,1.0,17–32,4
19,94.0,1,1258.6999998092651,1,Task,image_75.jpg,5.0,2Among5Colour,green,blue,Quadrant 1,3.0,1.0,1–4,1
19,95.0,1,1311.4999998093117,1,Task,image_33.jpg,2.0,2Among5NoColour,green,green,Quadrant 1,9.0,1.0,9–16,3
19,96.0,1,912.799999904586,1,Task,image_18.jpg,2.0,2Among5Colour,red,blue,Quadrant 1,59.0,1.0,33–64,5
19,97.0,3,2208.699999618577,1,Task,image_106.jpg,5.0,2Among5NoColour,red,red,Quadrant 3,16.0,3.0,9–16,3
19,98.0,2,1328.1999998092651,1,Task,image_73.jpg,5.0,2Among5Colour,blue,red,Quadrant 2,4.0,2.0,1–4,1
19,99.0,2,1098.6999999046093,1,Task,image_22.jpg,2.0,2Among5Colour,green,blue,Quadrant 2,65.0,2.0,65–99,6
19,100.0,4,1901.499999999884,1,Task,image_122.jpg,5.0,2Among5ConjRed,red,blue,Quadrant 4,2.0,4.0,1–4,1
19,101.0,4,2252.3000000000466,1,Task,image_52.jpg,2.0,2Among5ConjRed,green,blue,Quadrant 4,6.0,4.0,5–8,2
19,102.0,1,2583.399999904679,1,Task,image_114.jpg,5.0,2Among5NoColour,green,green,Quadrant 1,59.0,1.0,33–64,5
19,103.0,1,3694.0,0,Task,image_45.jpg,2.0,2Among5NoColour,green,green,Quadrant 3,82.0,3.0,65–99,6
19,104.0,4,1528.3000000000466,1,Task,image_32.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,15.0,4.0,9–16,3
19,105.0,2,1412.8000000000466,1,Task,image_101.jpg,5.0,2Among5NoColour,green,green,Quadrant 2,5.0,2.0,5–8,2
19,106.0,1,2930.199999618577,1,Task,image_119.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 1,75.0,1.0,65–99,6
19,107.0,4,1361.7999997138977,1,Task,image_92.jpg,5.0,2Among5Colour,blue,red,Quadrant 4,93.0,4.0,65–99,6
19,108.0,4,1325.6999999999534,1,Task,image_80.jpg,5.0,2Among5Colour,blue,red,Quadrant 4,15.0,4.0,9–16,3
19,109.0,3,1570.6999999999534,1,Task,image_19.jpg,2.0,2Among5Colour,green,red,Quadrant 3,47.0,3.0,33–64,5
19,110.0,4,1116.9000000000233,1,Task,image_76.jpg,5.0,2Among5Colour,blue,green,Quadrant 4,6.0,4.0,5–8,2
19,111.0,2,1527.1999996185768,1,Task,image_136.jpg,5.0,2Among5ConjRed,red,green,Quadrant 2,34.0,2.0,33–64,5
19,112.0,3,1305.8999996185305,1,Task,image_13.jpg,2.0,2Among5Colour,green,red,Quadrant 3,20.0,3.0,17–32,4
19,113.0,1,1756.299999904586,1,Task,image_108.jpg,5.0,2Among5NoColour,green,green,Quadrant 1,23.0,1.0,17–32,4
19,114.0,4,2750.400000000024,1,Task,image_116.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,93.0,4.0,65–99,6
19,115.0,3,1217.1999998092651,1,Task,image_85.jpg,5.0,2Among5Colour,green,red,Quadrant 3,20.0,3.0,17–32,4
19,116.0,2,1932.8999997138744,1,Task,image_39.jpg,2.0,2Among5NoColour,green,green,Quadrant 2,26.0,2.0,17–32,4
19,117.0,3,1261.5999998092884,1,Task,image_82.jpg,5.0,2Among5Colour,red,green,Quadrant 3,16.0,3.0,9–16,3
19,118.0,2,1495.8999998092186,1,Task,image_64.jpg,2.0,2Among5ConjRed,red,green,Quadrant 2,34.0,2.0,33–64,5
19,119.0,2,2885.699999618577,1,Task,image_135.jpg,5.0,2Among5ConjRed,green,blue,Quadrant 2,26.0,2.0,17–32,4
19,120.0,3,2116.999999713851,1,Task,image_34.jpg,2.0,2Among5NoColour,red,red,Quadrant 3,16.0,3.0,9–16,3
19,121.0,2,852.799999904586,1,Task,image_1.jpg,2.0,2Among5Colour,blue,red,Quadrant 2,4.0,2.0,1–4,1
19,122.0,4,2089.8999996185303,1,Task,image_137.jpg,5.0,2Among5ConjRed,blue,red,Quadrant 4,45.0,4.0,33–64,5
19,123.0,3,3253.40000000014,1,Task,image_115.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 3,47.0,3.0,33–64,5
19,124.0,3,3802.099999904633,0,Task,image_68.jpg,2.0,2Among5ConjRed,green,red,Quadrant 4,93.0,4.0,65–99,6
19,125.0,4,1221.199999713921,1,Task,image_100.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,6.0,4.0,5–8,2
19,126.0,1,1845.599999618484,1,Task,image_66.jpg,2.0,2Among5ConjRed,red,blue,Quadrant 1,59.0,1.0,33–64,5
19,127.0,1,1742.7999997138977,1,Task,image_42.jpg,2.0,2Among5NoColour,green,green,Quadrant 1,59.0,1.0,33–64,5
19,128.0,2,1717.9000000000233,1,Task,image_49.jpg,2.0,2Among5ConjRed,blue,red,Quadrant 2,4.0,2.0,1–4,1
19,129.0,4,1501.1000000000931,1,Task,image_113.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 4,45.0,4.0,33–64,5
19,130.0,3,1377.2999997138977,1,Task,image_126.jpg,5.0,2Among5ConjRed,green,red,Quadrant 3,7.0,3.0,5–8,2
19,131.0,2,3764.89999961853,0,Task,image_71.jpg,2.0,2Among5ConjRed,green,blue,Quadrant 1,75.0,1.0,65–99,6
19,132.0,4,1041.4999998093117,1,Task,image_86.jpg,5.0,2Among5Colour,red,green,Quadrant 4,25.0,4.0,17–32,4
19,133.0,2,1051.4000000000233,1,Task,image_94.jpg,5.0,2Among5Colour,green,blue,Quadrant 2,65.0,2.0,65–99,6
19,134.0,4,1775.6999998092651,1,Task,image_124.jpg,5.0,2Among5ConjRed,green,blue,Quadrant 4,6.0,4.0,5–8,2
19,135.0,4,1199.5999999046326,1,Task,image_50.jpg,2.0,2Among5ConjRed,red,blue,Quadrant 4,2.0,4.0,1–4,1
19,136.0,2,1949.199999809265,1,Task,image_29.jpg,2.0,2Among5NoColour,green,green,Quadrant 2,5.0,2.0,5–8,2
19,137.0,2,2105.0999999999767,1,Task,image_112.jpg,5.0,2Among5NoColour,red,red,Quadrant 2,34.0,2.0,33–64,5
19,138.0,3,3348.7999997138977,1,Task,image_43.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 3,47.0,3.0,33–64,5
19,139.0,2,3567.2999997138977,0,Task,image_41.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 4,45.0,4.0,33–64,5
19,140.0,3,1304.8999998092186,1,Task,image_93.jpg,5.0,2Among5Colour,blue,green,Quadrant 3,82.0,3.0,65–99,6
19,141.0,4,1699.1999998092651,1,Task,image_62.jpg,2.0,2Among5ConjRed,green,red,Quadrant 4,25.0,4.0,17–32,4
19,142.0,2,978.8000000000466,1,Task,image_15.jpg,2.0,2Among5Colour,blue,green,Quadrant 2,26.0,2.0,17–32,4
19,143.0,2,1583.0999996184837,1,Task,image_97.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 2,4.0,2.0,1–4,1
19,144.0,3,2380.5999998092884,1,Task,image_30.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 3,7.0,3.0,5–8,2
84,1.0,2,4281.90000002383,0,Task,image_71.jpg,2.0,2Among5ConjRed,green,blue,Quadrant 1,75.0,1.0,65–99,6
84,2.0,3,3698.200000000012,0,Task,image_46.jpg,2.0,2Among5NoColour,red,red,Quadrant 2,65.0,2.0,65–99,6
84,3.0,2,3828.500000023836,0,Task,image_69.jpg,2.0,2Among5ConjRed,blue,red,Quadrant 3,82.0,3.0,65–99,6
84,4.0,2,2647.3999999880907,1,Task,image_22.jpg,2.0,2Among5Colour,green,blue,Quadrant 2,65.0,2.0,65–99,6
84,5.0,2,970.6999999880792,1,Task,image_87.jpg,5.0,2Among5Colour,blue,green,Quadrant 2,26.0,2.0,17–32,4
84,6.0,2,1065.6000000000058,1,Task,image_94.jpg,5.0,2Among5Colour,green,blue,Quadrant 2,65.0,2.0,65–99,6
84,7.0,1,1083.3000000000177,1,Task,image_12.jpg,2.0,2Among5Colour,red,blue,Quadrant 1,23.0,1.0,17–32,4
84,8.0,3,895.6000000119093,1,Task,image_13.jpg,2.0,2Among5Colour,green,red,Quadrant 3,20.0,3.0,17–32,4
84,9.0,2,2494.500000023836,0,Task,image_56.jpg,2.0,2Among5ConjRed,green,blue,Quadrant 4,15.0,4.0,9–16,3
84,10.0,2,1314.5999999880733,0,Task,image_62.jpg,2.0,2Among5ConjRed,green,red,Quadrant 4,25.0,4.0,17–32,4
84,11.0,3,2038.500000023836,0,Task,image_111.jpg,5.0,2Among5NoColour,green,green,Quadrant 2,26.0,2.0,17–32,4
84,12.0,2,1208.0999999880733,1,Task,image_5.jpg,2.0,2Among5Colour,red,green,Quadrant 2,5.0,2.0,5–8,2
84,13.0,1,3564.199999988079,0,Task,image_137.jpg,5.0,2Among5ConjRed,blue,red,Quadrant 4,45.0,4.0,33–64,5
84,14.0,2,3839.700000011915,1,Task,image_136.jpg,5.0,2Among5ConjRed,red,green,Quadrant 2,34.0,2.0,33–64,5
84,15.0,1,763.5,1,Task,image_23.jpg,2.0,2Among5Colour,red,green,Quadrant 1,75.0,1.0,65–99,6
84,16.0,3,3585.5,0,Task,image_110.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,25.0,4.0,17–32,4
84,17.0,4,2089.300000023853,1,Task,image_20.jpg,2.0,2Among5Colour,blue,red,Quadrant 4,93.0,4.0,65–99,6
84,18.0,4,1404.3000000238535,1,Task,image_86.jpg,5.0,2Among5Colour,red,green,Quadrant 4,25.0,4.0,17–32,4
84,19.0,3,1615.799999988085,1,Task,image_82.jpg,5.0,2Among5Colour,red,green,Quadrant 3,16.0,3.0,9–16,3
84,20.0,3,3941.0000000357686,0,Task,image_123.jpg,5.0,2Among5ConjRed,red,green,Quadrant 1,3.0,1.0,1–4,1
84,21.0,2,3028.3999999880907,1,Task,image_29.jpg,2.0,2Among5NoColour,green,green,Quadrant 2,5.0,2.0,5–8,2
84,22.0,2,2729.799999988085,0,Task,image_99.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 1,3.0,1.0,1–4,1
84,23.0,1,1921.1000000119093,1,Task,image_103.jpg,5.0,2Among5NoColour,green,green,Quadrant 1,8.0,1.0,5–8,2
84,24.0,3,1146.7999999880558,1,Task,image_10.jpg,2.0,2Among5Colour,red,green,Quadrant 3,16.0,3.0,9–16,3
84,25.0,4,1498.8000000238535,1,Task,image_92.jpg,5.0,2Among5Colour,blue,red,Quadrant 4,93.0,4.0,65–99,6
84,26.0,1,812.0000000119326,1,Task,image_90.jpg,5.0,2Among5Colour,red,blue,Quadrant 1,59.0,1.0,33–64,5
84,27.0,2,1945.299999988056,0,Task,image_96.jpg,5.0,2Among5NoColour,green,green,Quadrant 3,1.0,3.0,1–4,1
84,28.0,1,1747.5000000357395,1,Task,image_7.jpg,2.0,2Among5Colour,green,red,Quadrant 1,8.0,1.0,5–8,2
84,29.0,2,3195.500000023865,0,Task,image_119.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 1,75.0,1.0,65–99,6
84,30.0,1,2580.0,1,Task,image_57.jpg,2.0,2Among5ConjRed,red,blue,Quadrant 1,9.0,1.0,9–16,3
84,31.0,1,2369.7000000238186,1,Task,image_143.jpg,5.0,2Among5ConjRed,green,blue,Quadrant 1,75.0,1.0,65–99,6
84,32.0,2,2848.500000011933,0,Task,image_55.jpg,2.0,2Among5ConjRed,blue,green,Quadrant 1,8.0,1.0,5–8,2
84,33.0,4,1073.0000000357395,1,Task,image_17.jpg,2.0,2Among5Colour,blue,red,Quadrant 4,45.0,4.0,33–64,5
84,34.0,4,703.4999999880674,1,Task,image_4.jpg,2.0,2Among5Colour,blue,green,Quadrant 4,6.0,4.0,5–8,2
84,35.0,1,3312.299999988056,0,Task,image_38.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,25.0,4.0,17–32,4
84,36.0,3,1074.4000000357628,1,Task,image_91.jpg,5.0,2Among5Colour,green,red,Quadrant 3,47.0,3.0,33–64,5
84,37.0,4,911.3000000119208,1,Task,image_76.jpg,5.0,2Among5Colour,blue,green,Quadrant 4,6.0,4.0,5–8,2
84,38.0,1,894.2000000000116,0,Task,image_48.jpg,2.0,2Among5ConjRed,blue,green,Quadrant 3,1.0,3.0,1–4,1
84,39.0,3,3666.5999999999767,0,Task,image_28.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,6.0,4.0,5–8,2
84,40.0,4,1099.100000023842,1,Task,image_2.jpg,2.0,2Among5Colour,green,red,Quadrant 4,2.0,4.0,1–4,1
84,41.0,2,2712.5999999999767,0,Task,image_58.jpg,2.0,2Among5ConjRed,red,green,Quadrant 3,16.0,3.0,9–16,3
84,42.0,1,3544.400000035763,0,Task,image_141.jpg,5.0,2Among5ConjRed,blue,red,Quadrant 3,82.0,3.0,65–99,6
84,43.0,3,3926.90000002383,0,Task,image_127.jpg,5.0,2Among5ConjRed,blue,green,Quadrant 1,8.0,1.0,5–8,2
84,44.0,2,933.0000000000582,1,Task,image_16.jpg,2.0,2Among5Colour,green,blue,Quadrant 2,34.0,2.0,33–64,5
84,45.0,2,1516.5,0,Task,image_98.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,2.0,4.0,1–4,1
84,46.0,2,1619.4999999880674,0,Task,image_27.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 1,3.0,1.0,1–4,1
84,47.0,4,2702.100000023842,0,Task,image_109.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 3,20.0,3.0,17–32,4
84,48.0,2,1172.600000023842,1,Task,image_1.jpg,2.0,2Among5Colour,blue,red,Quadrant 2,4.0,2.0,1–4,1
84,49.0,2,1480.1000000357744,0,Task,image_66.jpg,2.0,2Among5ConjRed,red,blue,Quadrant 1,59.0,1.0,33–64,5
84,50.0,4,2279.5999999999767,0,Task,image_42.jpg,2.0,2Among5NoColour,green,green,Quadrant 1,59.0,1.0,33–64,5
84,51.0,4,6449.499999988067,0,Task,image_45.jpg,2.0,2Among5NoColour,green,green,Quadrant 3,82.0,3.0,65–99,6
84,52.0,4,956.6000000357744,1,Task,image_74.jpg,5.0,2Among5Colour,green,red,Quadrant 4,2.0,4.0,1–4,1
84,53.0,2,592.5999999881024,1,Task,image_73.jpg,5.0,2Among5Colour,blue,red,Quadrant 2,4.0,2.0,1–4,1
84,54.0,1,3779.600000023842,1,Task,image_60.jpg,2.0,2Among5ConjRed,blue,green,Quadrant 1,23.0,1.0,17–32,4
84,55.0,2,3706.100000011909,0,Task,image_37.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 3,20.0,3.0,17–32,4
84,56.0,2,2945.1000000119093,1,Task,image_39.jpg,2.0,2Among5NoColour,green,green,Quadrant 2,26.0,2.0,17–32,4
84,57.0,3,2543.0999999881024,1,Task,image_24.jpg,2.0,2Among5NoColour,green,green,Quadrant 3,1.0,3.0,1–4,1
84,58.0,3,985.7999999880558,0,Task,image_9.jpg,2.0,2Among5Colour,green,blue,Quadrant 1,9.0,1.0,9–16,3
84,59.0,2,3503.7000000238186,1,Task,image_35.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 2,14.0,2.0,9–16,3
84,60.0,2,2100.0,1,Task,image_77.jpg,5.0,2Among5Colour,red,green,Quadrant 2,5.0,2.0,5–8,2
84,61.0,2,3182.1000000357744,0,Task,image_32.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,15.0,4.0,9–16,3
84,62.0,4,3070.0,1,Task,image_65.jpg,2.0,2Among5ConjRed,blue,red,Quadrant 4,45.0,4.0,33–64,5
84,63.0,2,2350.0,0,Task,image_128.jpg,5.0,2Among5ConjRed,green,blue,Quadrant 4,15.0,4.0,9–16,3
84,64.0,3,3521.799999988056,1,Task,image_43.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 3,47.0,3.0,33–64,5
84,65.0,4,4179.500000011933,1,Task,image_116.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,93.0,4.0,65–99,6
84,66.0,2,2815.200000000012,1,Task,image_59.jpg,2.0,2Among5ConjRed,blue,red,Quadrant 2,14.0,2.0,9–16,3
84,67.0,2,1462.4000000118976,1,Task,image_131.jpg,5.0,2Among5ConjRed,blue,red,Quadrant 2,14.0,2.0,9–16,3
84,68.0,2,3272.5,1,Task,image_53.jpg,2.0,2Among5ConjRed,green,red,Quadrant 2,5.0,2.0,5–8,2
84,69.0,3,2208.7000000238186,1,Task,image_0.jpg,2.0,2Among5Colour,red,blue,Quadrant 3,1.0,3.0,1–4,1
84,70.0,4,2421.300000023853,1,Task,image_26.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,2.0,4.0,1–4,1
84,71.0,3,2083.399999999907,1,Task,image_72.jpg,5.0,2Among5Colour,red,blue,Quadrant 3,1.0,3.0,1–4,1
84,72.0,3,2737.800000011921,0,Task,image_41.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 4,45.0,4.0,33–64,5
84,73.0,3,3270.800000011921,1,Task,image_106.jpg,5.0,2Among5NoColour,red,red,Quadrant 3,16.0,3.0,9–16,3
84,74.0,3,1099.2999999999884,1,Task,image_21.jpg,2.0,2Among5Colour,blue,green,Quadrant 3,82.0,3.0,65–99,6
84,75.0,2,3404.3999999880907,0,Task,image_52.jpg,2.0,2Among5ConjRed,green,blue,Quadrant 4,6.0,4.0,5–8,2
84,76.0,4,2166.5999999999767,1,Task,image_122.jpg,5.0,2Among5ConjRed,red,blue,Quadrant 4,2.0,4.0,1–4,1
84,77.0,4,2243.2999999999884,1,Task,image_50.jpg,2.0,2Among5ConjRed,red,blue,Quadrant 4,2.0,4.0,1–4,1
84,78.0,2,3825.499999988067,1,Task,image_112.jpg,5.0,2Among5NoColour,red,red,Quadrant 2,34.0,2.0,33–64,5
84,79.0,4,2063.2999999999884,1,Task,image_100.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,6.0,4.0,5–8,2
84,80.0,2,2642.300000023853,1,Task,image_135.jpg,5.0,2Among5ConjRed,green,blue,Quadrant 2,26.0,2.0,17–32,4
84,81.0,1,2544.200000035751,0,Task,image_140.jpg,5.0,2Among5ConjRed,green,red,Quadrant 4,93.0,4.0,65–99,6
84,82.0,1,3670.499999988067,1,Task,image_105.jpg,5.0,2Among5NoColour,green,green,Quadrant 1,9.0,1.0,9–16,3
84,83.0,4,1450.0999999999767,1,Task,image_8.jpg,2.0,2Among5Colour,blue,red,Quadrant 4,15.0,4.0,9–16,3
84,84.0,4,879.5999999881024,1,Task,image_14.jpg,2.0,2Among5Colour,red,green,Quadrant 4,25.0,4.0,17–32,4
84,85.0,4,1115.199999988079,1,Task,image_80.jpg,5.0,2Among5Colour,blue,red,Quadrant 4,15.0,4.0,9–16,3
84,86.0,2,2589.800000011921,0,Task,image_129.jpg,5.0,2Among5ConjRed,red,blue,Quadrant 1,9.0,1.0,9–16,3
84,87.0,3,4014.50000003574,0,Task,image_44.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,93.0,4.0,65–99,6
84,88.0,2,1556.0999999881024,1,Task,image_121.jpg,5.0,2Among5ConjRed,blue,red,Quadrant 2,4.0,2.0,1–4,1
